"","Household_ID","Disability_in_house","Household_disability_income","Household_SSI_income","Number_of_persons_in_house","Total_household_income"
"28942",44797,2,0,0,4,93025
"28943",44798,2,0,0,1,13464
"28944",44799,2,0,0,2,81020
"28945",44800,2,0,0,4,100800
"28946",44801,2,0,0,2,31194
"28947",44802,2,0,0,3,103598
"28948",44803,2,0,0,1,37000
"28949",44805,2,0,0,1,16095
"28950",44806,2,0,0,2,54582
"28951",44809,2,0,0,1,24001
"28952",44810,2,0,0,4,110625
"28953",44811,2,0,0,1,175230
"28954",44813,2,0,0,2,217020
"28955",44814,2,0,0,2,60000
"28956",44815,2,0,0,3,67636
"28957",44816,2,0,0,3,182630
"28958",44817,2,0,0,1,88000
"28959",44822,2,0,0,3,269500
"28960",44823,2,0,0,4,278676
"28961",44825,2,0,0,5,110100
"28962",44826,2,0,0,4,50409
"28963",44827,2,0,4764,2,123492
"28964",44828,2,0,0,6,268932
"28965",44830,2,0,0,2,50416
"28966",44831,2,0,0,1,20000
"28967",44832,2,0,0,1,11632
"28968",44834,2,0,0,2,48268
"28969",44836,2,0,0,1,28673
"28970",44840,2,0,0,4,140000
"28971",44841,2,0,0,1,28360
"28972",44844,2,0,0,1,36100
"28973",44845,2,0,0,2,62500
"28974",44847,2,0,0,1,28610
"28975",44848,2,0,0,2,66812
"28976",44849,2,0,0,1,80000
"28977",44850,2,0,0,2,50010
"28978",44851,2,0,0,1,117158
"28979",44853,2,0,0,2,79285
"28980",44854,2,0,0,3,89526
"28981",44855,2,0,0,3,177041
"28982",44856,2,0,0,5,221961
"28983",44857,2,0,0,1,61002
"28984",44860,2,0,0,5,56802
"28985",44862,2,0,0,3,151560
"28986",44863,2,0,0,3,115600
"28987",44864,2,0,0,1,59245
"28988",44865,2,0,0,2,61531
"28989",44866,2,0,0,2,72765
"28990",44867,2,0,0,2,101906
"28991",44868,2,0,0,3,51696
"28992",44869,2,0,0,3,27501
"28993",44870,2,0,0,3,100005
"28994",44872,2,0,0,4,67712
"28995",44873,2,0,0,1,66002
"28996",44874,2,0,0,3,74644
"28997",44875,2,0,0,2,35562
"28998",44876,2,0,0,5,57333
"28999",44877,2,0,0,1,53656
"29000",44878,2,0,0,1,17010
"29001",44879,2,0,0,1,19805
"29002",44880,2,0,0,4,0
"29003",44881,2,0,0,4,49024
"29004",44882,2,0,0,3,134588
"29005",44883,2,0,0,3,68004
"29006",44884,2,0,0,2,52010
"29007",44886,2,0,0,2,26400
"29008",44887,2,0,0,4,79003
"29009",44888,2,0,0,4,86011
"29010",44889,2,0,0,2,65381
"29011",44890,2,0,0,1,136000
"29012",44891,2,0,0,1,37511
"29013",44892,2,0,0,2,57329
"29014",44893,2,0,0,2,14084
"29015",44894,2,0,0,2,296000
"29016",44895,2,0,0,2,41601
"29017",44896,2,0,0,2,174083
"29018",44897,2,0,0,2,169044
"29019",44898,2,0,0,1,46225
"29020",44899,2,0,0,1,501500
"29021",44900,2,0,0,3,110602
"29022",44901,2,0,0,1,45740
"29023",44902,2,0,0,4,37000
"29024",44903,2,0,0,1,42591
"29025",44904,2,0,0,2,62100
"29026",44905,2,0,0,1,28000
"29027",44906,2,0,0,1,46503
"29028",44907,2,0,0,3,59002
"29029",44908,2,0,0,3,50696
"29030",44910,2,0,0,2,102147
"29031",44911,2,0,0,3,40002
"29032",44912,2,0,0,3,41800
"29033",44914,2,0,0,2,97020
"29034",44915,2,0,0,2,58683
"29035",44916,2,0,0,1,23976
"29036",44917,2,0,0,1,33756
"29037",44919,2,0,0,2,212850
"29038",44925,2,0,0,1,21864
"29039",44926,2,0,0,2,132290
"29040",44927,2,0,0,2,66201
"29041",44935,2,0,0,4,1400
"29042",44940,2,0,0,4,120002
"29043",44943,2,0,0,2,35382
"29044",44969,2,0,0,5,138511
"29045",44975,2,0,0,2,27000
"29046",44976,2,0,0,1,45806
"29047",44982,2,0,0,2,407500
"29048",44983,2,0,0,1,12685
"29049",44986,2,0,0,2,34350
"29050",44987,2,0,0,4,82000
"29051",44989,2,0,0,3,87108
"29052",44990,2,0,0,1,17002
"29053",44991,2,0,0,2,127076
"29054",44992,2,0,0,4,48021
"29055",44994,2,0,0,1,44400
"29056",44998,2,0,24000,2,30000
"29057",44999,2,0,0,2,19920
"29058",45000,2,0,0,5,64000
"29059",45001,2,0,0,2,75218
"29060",45003,1,35000,0,4,110654
"29061",45004,2,0,0,2,1e+05
"29062",45005,2,0,0,4,29003
"29063",45006,2,0,0,1,1701
"29064",45007,2,0,0,4,390001
"29065",45009,2,0,0,2,63732
"29066",45010,2,0,0,2,50060
"29067",45011,2,0,0,5,100002
"29068",45012,2,0,0,2,150592
"29069",45013,2,0,0,2,51113
"29070",45014,2,0,0,4,152000
"29071",45015,2,0,0,4,97968
"29072",45016,2,0,0,3,52400
"29073",45017,2,0,0,4,56000
"29074",45023,2,0,0,2,175050
"29075",45024,2,0,0,2,20002
"29076",45025,2,0,0,2,93212
"29077",45026,2,0,0,1,40010
"29078",45027,2,0,0,3,16162
"29079",45028,2,0,0,2,35022
"29080",45029,2,0,0,2,26207
"29081",45035,2,0,0,4,92483
"29082",45036,2,0,0,4,87969
"29083",45037,2,0,0,4,122410
"29084",45038,2,0,0,1,82844
"29085",45040,2,0,0,4,74000
"29086",45041,2,0,0,1,32881
"29087",45042,2,0,0,1,30582
"29088",45044,2,0,0,1,22140
"29089",45045,2,0,0,1,28180
"29090",45049,2,0,0,1,55732
"29091",45050,2,0,0,1,32940
"29092",45051,2,0,0,2,171204
"29093",45053,2,0,0,4,165105
"29094",45054,2,0,0,3,184601
"29095",45055,2,0,0,11,110007
"29096",45056,2,0,0,4,132893
"29097",45057,2,0,0,1,46025
"29098",45058,2,0,0,2,13001
"29099",45059,2,0,0,2,122602
"29100",45060,2,0,0,1,22556
"29101",45061,2,0,0,3,347000
"29102",45062,2,0,0,3,172500
"29103",45063,2,0,0,4,141300
"29104",45064,2,0,0,3,120000
"29105",45065,2,0,0,3,382782
"29106",45067,2,0,0,2,135062
"29107",45077,2,0,0,4,82061
"29108",45078,2,0,0,2,142000
"29109",45080,2,0,0,2,0
"29110",45081,2,0,0,3,95210
"29111",45082,2,0,0,2,150000
"29112",45083,2,0,0,4,75023
"29113",45084,2,0,0,4,160000
"29114",45093,2,0,0,3,44564
"29115",45094,2,0,0,1,14976
"29116",45095,2,0,0,2,61516
"29117",45098,2,0,0,1,24000
"29118",45100,2,0,0,2,66026
"29119",45101,2,0,0,3,205568
"29120",45103,2,0,0,2,47384
"29121",45104,2,0,0,1,48752
"29122",45105,2,0,0,2,79504
"29123",45107,2,0,0,2,62005
"29124",45108,2,0,0,1,28176
"29125",45111,2,0,0,2,70364
"29126",45112,2,0,0,2,88501
"29127",45113,2,0,0,2,46122
"29128",45114,2,0,0,2,70034
"29129",45116,2,0,0,4,25000
"29130",45117,2,0,0,1,10736
"29131",45119,2,0,0,3,60102
"29132",45120,2,0,0,3,77100
"29133",45123,2,0,0,1,10531
"29134",45125,2,0,0,2,58880
"29135",45126,2,0,0,1,18844
"29136",45128,2,0,0,3,63800
"29137",45129,2,0,0,4,74299
"29138",45130,2,0,0,2,90021
"29139",45131,2,0,0,1,50000
"29140",45132,2,0,0,1,16002
"29141",45133,2,0,0,7,200010
"29142",45134,2,0,0,1,0
